Regiao - Sigla;Estado - Sigla;Municipio;Revenda;CNPJ da Revenda;Nome da Rua;Numero Rua;Complemento;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
SE;RJ;NITERÓI;AUTO POSTO 051 LTDA;10.000.051/0001-57;RODOVIA BR 116;1364;;CENTRO;56112-819;GASOLINA;11/09/2023;6,204;;R$ / litro;RAIZEN
SE;RJ;NITERÓI;AUTO POSTO 052 LTDA;10.000.052/0001-64;AVENIDA BRASIL;2964;;CENTRO;35242-423;GNV;11/09/2023;4,659;;R$ / m³;BRANCA
SE;RJ;NITERÓI  ;AUTO POSTO 052 LTDA;10.000.052/0001-64;AVENIDA BRASIL;2964;;CENTRO;35242-423;GASOLINA ADITIVADA;11/09/2023;5,917;;R$ / litro;BRANCA
SE;RJ;NITERÓI;AUTO POSTO 052 LTDA; 10.000.052/0001-64;AVENIDA BRASIL;2964;;CENTRO;35242-423;GASOLINA;11/09/2023;5,325;;R$ / litro;BRANCA
SE;SP;SAO PAULO;AUTO POSTO 001 LTDA;10.000.001/0001-07;AVENIDA BRASIL;2608;;CENTRO;65518-949;GASOLINA;25/09/2023;5,512;4,788;R$ / litro;IPIRANGA
SE;SP;SAO PAULO;AUTO POSTO 001 LTDA;10.000.001/0001-07;AVENIDA BRASIL;2608;;CENTRO;65518-949;ETANOL;25/09/2023;3,405;3,154;R$ / litro;IPIRANGA
SE;SP;SAO PAULO;AUTO POSTO 002 LTDA; 10.000.002/0001-14;RUA DAS FLORES;2619;;CENTRO;44335-265;DIESEL S10;25/09/2023;6,404;5,923;R$ / litro;RAIZEN
SE;SP;SAO PAULO;AUTO POSTO 002 LTDA;10.000.002/0001-14;RUA DAS FLORES;2619;;CENTRO;44335-265;GASOLINA;25/09/2023;5,378;;R$ / litro;RAIZEN
SE;SP;SAO PAULO;AUTO POSTO 002 LTDA;10.000.002/0001-14;RUA DAS FLORES;2619;;CENTRO;44335-265;GNV;25/09/2023;4,229;;R$ / m³;RAIZEN
SE;SP;sao paulo;AUTO POSTO 003 LTDA; 10.000.003/0001-21;AVENIDA BRASIL;3880;;CENTRO;29536-658;GASOLINA ADITIVADA;25/09/2023;6,228;5,690;R$ / litro;BRANCA
SE;SP;SAO PAULO;AUTO POSTO 003 LTDA;10.000.003/0001-21;AVENIDA BRASIL;3880;;CENTRO;29536-658;DIESEL S10;25/09/2023;6,871;;R$ / litro;BRANCA
SE;SP;SAO PAULO;AUTO POSTO 004 LTDA; 10000004000128 ;RUA DAS FLORES;181;;CENTRO;50404-473;GASOLINA ADITIVADA;25/09/2023;5,657;5,080;R$ / litro;BRANCA
SE;SP;SAO PAULO;AUTO POSTO 004 LTDA;10.000.004/0001-28;RUA DAS FLORES;181;;CENTRO;50404-473;GNV;25/09/2023;4,344;;R$ / m³;BRANCA
SE;SP;SAO PAULO;AUTO POSTO 004 LTDA;10.000.004/0001-28;RUA DAS FLORES;181;;CENTRO;50404-473;ETANOL;25/09/2023;4,109;;R$ / litro;BRANCA
SE;SP;GUARULHOS;AUTO POSTO 005 LTDA; 10000005000135 ;AVENIDA BRASIL;1458;;CENTRO;83385-995;GASOLINA ADITIVADA;25/09/2023;6,086;5,174;R$ / litro;RAIZEN
SE;SP;GUARULHOS;AUTO POSTO 005 LTDA; 10.000.005/0001-35;AVENIDA BRASIL;1458;;CENTRO;83385-995;GNV;25/09/2023;4,968;;R$ / m³;RAIZEN
SE;SP;GUARULHOS;AUTO POSTO 005 LTDA;10.000.005/0001-35;AVENIDA BRASIL;1458;;CENTRO;83385-995;GASOLINA;25/09/2023;5,658;;R$ / litro;RAIZEN
SE;SP;GUARULHOS;AUTO POSTO 006 LTDA; 10000006000142 ;RUA DAS FLORES;3620;;CENTRO;64040-125;ETANOL;25/09/2023;3,968;3,420;R$ / litro;VIBRA
SE;SP;GUARULHOS;AUTO POSTO 006 LTDA;10.000.006/0001-42;RUA DAS FLORES;3620;;CENTRO;64040-125;DIESEL S10;25/09/2023;6,175;;R$ / litro;VIBRA
SE;SP;GUARULHOS;AUTO POSTO 006 LTDA; 10000006000142 ;RUA DAS FLORES;3620;;CENTRO;64040-125;GNV;25/09/2023;4,767;4,302;R$ / m³;VIBRA
SE;SP;GUARULHOS;AUTO POSTO 007 LTDA; 10000007000149 ;RUA DAS FLORES;1102;;CENTRO;30866-906;GASOLINA;25/09/2023;5,426;;R$ / litro;BRANCA
SE;SP;GUARULHOS;AUTO POSTO 007 LTDA; 10000007000149 ;RUA DAS FLORES;1102;;CENTRO;30866-906;DIESEL S10;25/09/2023;5,994;;R$ / litro;BRANCA
SE;SP;GUARULHOS;AUTO POSTO 008 LTDA; 10000008000156 ;RUA DAS FLORES;3354;;CENTRO;70332-458;GASOLINA ADITIVADA;25/09/2023;5,910;;R$ / litro;IPIRANGA
SE;SP;CAMPINAS;AUTO POSTO 009 LTDA;10.000.009/0001-63;RUA DAS FLORES;1642;;CENTRO;53025-385;ETANOL;25/09/2023;4,184;;R$ / litro;BRANCA
SE;SP;CAMPINAS;AUTO POSTO 009 LTDA; 10000009000163 ;RUA DAS FLORES;1642;;CENTRO;53025-385;DIESEL S10;25/09/2023;6,015;;R$ / litro;BRANCA
SE;SP;CAMPINAS;AUTO POSTO 009 LTDA; 10.000.009/0001-63;RUA DAS FLORES;1642;;CENTRO;53025-385;GNV;25/09/2023;5,119;;R$ / m³;BRANCA
SE;SP;CAMPINAS;AUTO POSTO 010 LTDA;10.000.010/0001-70;RODOVIA BR 116;1366;;CENTRO;13617-218;GNV;25/09/2023;4,783;;R$ / m³;IPIRANGA
SE;SP;CAMPINAS;AUTO POSTO 010 LTDA; 10.000.010/0001-70;RODOVIA BR 116;1366;;CENTRO;13617-218;ETANOL;25/09/2023;3,281;;R$ / litro;IPIRANGA
SE;SP;CAMPINAS  ;AUTO POSTO 011 LTDA; 10.000.011/0001-77;AVENIDA BRASIL;454;;CENTRO;88193-544;ETANOL;25/09/2023;4,113;3,573;R$ / litro;IPIRANGA
SE;SP;CAMPINAS;AUTO POSTO 011 LTDA;10.000.011/0001-77;AVENIDA BRASIL;454;;CENTRO;88193-544;DIESEL S10;25/09/2023;6,529;;R$ / litro;IPIRANGA
SE;SP;CAMPINAS;AUTO POSTO 011 LTDA; 10.000.011/0001-77;AVENIDA BRASIL;454;;CENTRO;88193-544;GNV;25/09/2023;5,040;4,686;R$ / m³;IPIRANGA
SE;SP;CAMPINAS;AUTO POSTO 012 LTDA;10.000.012/0001-84;RODOVIA BR 116;483;;CENTRO;60488-690;GASOLINA;25/09/2023;6,013;5,530;R$ / litro;VIBRA
SE;SP;CAMPINAS;AUTO POSTO 012 LTDA;10.000.012/0001-84;RODOVIA BR 116;483;;CENTRO;60488-690;DIESEL S10;25/09/2023;5,893;;R$ / litro;VIBRA
SE;SP;CAMPINAS;AUTO POSTO 012 LTDA; 10000012000184 ;RODOVIA BR 116;483;;CENTRO;60488-690;GNV;25/09/2023;4,823;;R$ / m³;VIBRA
SE;RJ;RIO DE JANEIRO;AUTO POSTO 013 LTDA; 10000013000191 ;RODOVIA BR 116;3801;;CENTRO;80575-803;DIESEL S10;25/09/2023;6,191;5,537;R$ / litro;VIBRA
SE;RJ;RIO DE JANEIRO;AUTO POSTO 013 LTDA;10.000.013/0001-91;RODOVIA BR 116;3801;;CENTRO;80575-803;GASOLINA;25/09/2023;6,083;5,617;R$ / litro;VIBRA
SE;RJ;RIO DE JANEIRO  ;AUTO POSTO 013 LTDA;10.000.013/0001-91;RODOVIA BR 116;3801;;CENTRO;80575-803;ETANOL;25/09/2023;3,954;;R$ / litro;VIBRA
SE;RJ;RIO DE JANEIRO;AUTO POSTO 014 LTDA; 10.000.014/0001-98;AVENIDA PAULISTA;2562;;CENTRO;51145-779;GNV;25/09/2023;4,665;4,292;R$ / m³;BRANCA
SE;RJ;RIO DE JANEIRO;AUTO POSTO 015 LTDA;10.000.015/0001-05;RUA QUINZE DE NOVEMBRO;1346;;CENTRO;62743-813;GASOLINA ADITIVADA;25/09/2023;6,302;;R$ / litro;IPIRANGA
SE;RJ;RIO DE JANEIRO;AUTO POSTO 015 LTDA; 10.000.015/0001-05;RUA QUINZE DE NOVEMBRO;1346;;CENTRO;62743-813;GNV;25/09/2023;4,735;4,171;R$ / m³;IPIRANGA
SE;RJ;RIO DE JANEIRO;AUTO POSTO 015 LTDA; 10.000.015/0001-05;RUA QUINZE DE NOVEMBRO;1346;;CENTRO;62743-813;DIESEL S10;25/09/2023;6,263;;R$ / litro;IPIRANGA
SE;RJ;RIO DE JANEIRO;AUTO POSTO 016 LTDA;10.000.016/0001-12;RUA QUINZE DE NOVEMBRO;2784;;CENTRO;32810-730;DIESEL S10;25/09/2023;6,565;;R$ / litro;ALESAT
SE;RJ;RIO DE JANEIRO;AUTO POSTO 016 LTDA; 10.000.016/0001-12;RUA QUINZE DE NOVEMBRO;2784;;CENTRO;32810-730;GASOLINA;25/09/2023;5,368;;R$ / litro;ALESAT
SE;RJ;RIO DE JANEIRO  ;AUTO POSTO 016 LTDA; 10.000.016/0001-12;RUA QUINZE DE NOVEMBRO;2784;;CENTRO;32810-730;GASOLINA ADITIVADA;25/09/2023;6,083;5,152;R$ / litro;ALESAT
SE;MG;BELO HORIZONTE;AUTO POSTO 017 LTDA; 10.000.017/0001-19;AVENIDA PAULISTA;870;;CENTRO;66346-904;ETANOL;25/09/2023;3,558;3,226;R$ / litro;ALESAT
SE;MG;BELO HORIZONTE;AUTO POSTO 017 LTDA;10.000.017/0001-19;AVENIDA PAULISTA;870;;CENTRO;66346-904;DIESEL S10;25/09/2023;6,525;5,584;R$ / litro;ALESAT
SE;MG;BELO HORIZONTE;AUTO POSTO 017 LTDA;10.000.017/0001-19;AVENIDA PAULISTA;870;;CENTRO;66346-904;GASOLINA ADITIVADA;25/09/2023;6,429;;R$ / litro;ALESAT
SE;MG;belo horizonte;AUTO POSTO 018 LTDA; 10.000.018/0001-26;RUA QUINZE DE NOVEMBRO;2777;;CENTRO;38010-623;GASOLINA ADITIVADA;25/09/2023;6,378;;R$ / litro;RAIZEN
SE;MG;BELO HORIZONTE;AUTO POSTO 018 LTDA;10.000.018/0001-26;RUA QUINZE DE NOVEMBRO;2777;;CENTRO;38010-623;GASOLINA;25/09/2023;5,532;;R$ / litro;RAIZEN
SE;MG;BELO HORIZONTE;AUTO POSTO 018 LTDA;10.000.018/0001-26;RUA QUINZE DE NOVEMBRO;2777;;CENTRO;38010-623;GNV;25/09/2023;4,253;;R$ / m³;RAIZEN
SE;MG;BELO HORIZONTE;AUTO POSTO 019 LTDA;10.000.019/0001-33;RODOVIA BR 116;2729;;CENTRO;53933-195;ETANOL;25/09/2023;3,694;;R$ / litro;VIBRA
SE;MG;BELO HORIZONTE;AUTO POSTO 019 LTDA; 10000019000133 ;RODOVIA BR 116;2729;;CENTRO;53933-195;GASOLINA ADITIVADA;25/09/2023;5,563;;R$ / litro;VIBRA
SE;MG;BELO HORIZONTE;AUTO POSTO 019 LTDA;10.000.019/0001-33;RODOVIA BR 116;2729;;CENTRO;53933-195;GASOLINA;25/09/2023;5,407;;R$ / litro;VIBRA
SE;MG;BELO HORIZONTE;AUTO POSTO 020 LTDA; 10.000.020/0001-40;RUA DAS FLORES;110;;CENTRO;16057-350;GASOLINA;25/09/2023;5,668;4,811;R$ / litro;RAIZEN
SE;MG;BELO HORIZONTE;AUTO POSTO 020 LTDA;10.000.020/0001-40;RUA DAS FLORES;110;;CENTRO;16057-350;DIESEL S10;25/09/2023;6,608;;R$ / litro;RAIZEN
SE;MG;BELO HORIZONTE;AUTO POSTO 020 LTDA;10.000.020/0001-40;RUA DAS FLORES;110;;CENTRO;16057-350;GASOLINA ADITIVADA;25/09/2023;5,895;4,956;R$ / litro;RAIZEN
SE;MG;UBERLANDIA;AUTO POSTO 021 LTDA; 10000021000147 ;RODOVIA BR 116;806;;CENTRO;60328-606;GASOLINA;25/09/2023;5,687;;R$ / litro;RAIZEN
SE;MG;UBERLANDIA  ;AUTO POSTO 022 LTDA;10.000.022/0001-54;AVENIDA BRASIL;3198;;CENTRO;65724-324;GNV;25/09/2023;5,150;;R$ / m³;VIBRA
SE;MG;UBERLANDIA;AUTO POSTO 022 LTDA;10.000.022/0001-54;AVENIDA BRASIL;3198;;CENTRO;65724-324;DIESEL S10;25/09/2023;6,214;;R$ / litro;VIBRA
SE;MG;UBERLANDIA;AUTO POSTO 022 LTDA;10.000.022/0001-54;AVENIDA BRASIL;3198;;CENTRO;65724-324;GASOLINA;25/09/2023;6,286;;R$ / litro;VIBRA
SE;MG;UBERLANDIA;AUTO POSTO 023 LTDA;10.000.023/0001-61;RODOVIA BR 116;1030;;CENTRO;25906-567;GNV;25/09/2023;4,839;;R$ / m³;VIBRA
SE;MG;UBERLANDIA;AUTO POSTO 023 LTDA; 10.000.023/0001-61;RODOVIA BR 116;1030;;CENTRO;25906-567;ETANOL;25/09/2023;3,535;;R$ / litro;VIBRA
SE;MG;UBERLANDIA  ;AUTO POSTO 023 LTDA; 10.000.023/0001-61;RODOVIA BR 116;1030;;CENTRO;25906-567;GASOLINA ADITIVADA;25/09/2023;5,746;5,333;R$ / litro;VIBRA
SE;MG;UBERLANDIA;AUTO POSTO 024 LTDA; 10000024000168 ;RODOVIA BR 116;3348;;CENTRO;76162-536;GASOLINA ADITIVADA;25/09/2023;5,669;;R$ / litro;ALESAT
SE;MG;UBERLANDIA;AUTO POSTO 024 LTDA;10.000.024/0001-68;RODOVIA BR 116;3348;;CENTRO;76162-536;DIESEL S10;25/09/2023;6,804;;R$ / litro;ALESAT
SE;MG;UBERLANDIA  ;AUTO POSTO 024 LTDA;10.000.024/0001-68;RODOVIA BR 116;3348;;CENTRO;76162-536;GNV;25/09/2023;5,133;;R$ / m³;ALESAT
S;RS;PORTO ALEGRE;AUTO POSTO 025 LTDA; 10000025000175 ;AVENIDA PAULISTA;3089;;CENTRO;42406-960;DIESEL S10;25/09/2023;6,432;;R$ / litro;IPIRANGA
S;RS;PORTO ALEGRE;AUTO POSTO 025 LTDA; 10000025000175 ;AVENIDA PAULISTA;3089;;CENTRO;42406-960;GASOLINA ADITIVADA;25/09/2023;5,994;;R$ / litro;IPIRANGA
S;RS;PORTO ALEGRE  ;AUTO POSTO 025 LTDA; 10.000.025/0001-75;AVENIDA PAULISTA;3089;;CENTRO;42406-960;GNV;25/09/2023;4,321;;R$ / m³;IPIRANGA
S;RS;PORTO ALEGRE;AUTO POSTO 026 LTDA; 10.000.026/0001-82;RUA QUINZE DE NOVEMBRO;327;;CENTRO;47450-340;ETANOL;25/09/2023;3,721;;R$ / litro;IPIRANGA
S;RS;porto alegre;AUTO POSTO 026 LTDA; 10.000.026/0001-82;RUA QUINZE DE NOVEMBRO;327;;CENTRO;47450-340;GASOLINA;25/09/2023;6,013;5,072;R$ / litro;IPIRANGA
S;RS;PORTO ALEGRE;AUTO POSTO 026 LTDA; 10000026000182 ;RUA QUINZE DE NOVEMBRO;327;;CENTRO;47450-340;DIESEL S10;25/09/2023;6,786;;R$ / litro;IPIRANGA
S;RS;porto alegre;AUTO POSTO 027 LTDA;10.000.027/0001-89;RUA DAS FLORES;957;;CENTRO;60205-810;GASOLINA ADITIVADA;25/09/2023;6,088;5,410;R$ / litro;VIBRA
S;RS;PORTO ALEGRE;AUTO POSTO 027 LTDA; 10000027000189 ;RUA DAS FLORES;957;;CENTRO;60205-810;GASOLINA;25/09/2023;6,363;5,539;R$ / litro;VIBRA
S;RS;PORTO ALEGRE;AUTO POSTO 027 LTDA; 10000027000189 ;RUA DAS FLORES;957;;CENTRO;60205-810;GNV;25/09/2023;4,318;;R$ / m³;VIBRA
S;RS;PORTO ALEGRE;AUTO POSTO 028 LTDA;10.000.028/0001-96;RUA QUINZE DE NOVEMBRO;1365;;CENTRO;81121-577;GASOLINA ADITIVADA;25/09/2023;6,365;5,388;R$ / litro;RAIZEN
S;RS;PORTO ALEGRE;AUTO POSTO 028 LTDA;10.000.028/0001-96;RUA QUINZE DE NOVEMBRO;1365;;CENTRO;81121-577;DIESEL S10;25/09/2023;6,318;;R$ / litro;RAIZEN
S;RS;CAXIAS DO SUL;AUTO POSTO 029 LTDA;10.000.029/0001-03;RUA QUINZE DE NOVEMBRO;3716;;CENTRO;86556-812;GNV;25/09/2023;4,833;;R$ / m³;BRANCA
S;RS;CAXIAS DO SUL;AUTO POSTO 029 LTDA;10.000.029/0001-03;RUA QUINZE DE NOVEMBRO;3716;;CENTRO;86556-812;GASOLINA;25/09/2023;6,219;5,682;R$ / litro;BRANCA
S;RS;CAXIAS DO SUL;AUTO POSTO 030 LTDA;10.000.030/0001-10;AVENIDA PAULISTA;1233;;CENTRO;61116-973;GNV;25/09/2023;4,263;3,710;R$ / m³;RAIZEN
S;RS;CAXIAS DO SUL;AUTO POSTO 030 LTDA; 10000030000110 ;AVENIDA PAULISTA;1233;;CENTRO;61116-973;GASOLINA ADITIVADA;25/09/2023;5,907;;R$ / litro;RAIZEN
S;RS;CAXIAS DO SUL;AUTO POSTO 030 LTDA;10.000.030/0001-10;AVENIDA PAULISTA;1233;;CENTRO;61116-973;DIESEL S10;25/09/2023;6,641;;R$ / litro;RAIZEN
S;RS;CAXIAS DO SUL;AUTO POSTO 031 LTDA;10.000.031/0001-17;RUA DAS FLORES;1127;;CENTRO;67125-597;ETANOL;25/09/2023;4,185;3,655;R$ / litro;BRANCA
S;RS;CAXIAS DO SUL;AUTO POSTO 031 LTDA;10.000.031/0001-17;RUA DAS FLORES;1127;;CENTRO;67125-597;DIESEL S10;25/09/2023;5,947;;R$ / litro;BRANCA
S;RS;CAXIAS DO SUL;AUTO POSTO 031 LTDA;10.000.031/0001-17;RUA DAS FLORES;1127;;CENTRO;67125-597;GNV;25/09/2023;4,216;;R$ / m³;BRANCA
S;RS;caxias do sul;AUTO POSTO 032 LTDA; 10.000.032/0001-24;RUA DAS FLORES;3452;;CENTRO;71261-230;DIESEL S10;25/09/2023;6,562;5,890;R$ / litro;ALESAT
S;RS;CAXIAS DO SUL;AUTO POSTO 032 LTDA;10.000.032/0001-24;RUA DAS FLORES;3452;;CENTRO;71261-230;ETANOL;25/09/2023;3,994;3,420;R$ / litro;ALESAT
NE;BA;SALVADOR;AUTO POSTO 033 LTDA; 10.000.033/0001-31;RODOVIA BR 116;2725;;CENTRO;13552-185;DIESEL S10;25/09/2023;6,183;5,325;R$ / litro;RAIZEN
NE;BA;SALVADOR;AUTO POSTO 033 LTDA;10.000.033/0001-31;RODOVIA BR 116;2725;;CENTRO;13552-185;GASOLINA ADITIVADA;25/09/2023;6,231;;R$ / litro;RAIZEN
NE;BA;SALVADOR;AUTO POSTO 034 LTDA; 10000034000138 ;AVENIDA BRASIL;1075;;CENTRO;59689-435;ETANOL;25/09/2023;4,201;;R$ / litro;VIBRA
NE;BA;SALVADOR;AUTO POSTO 034 LTDA;10.000.034/0001-38;AVENIDA BRASIL;1075;;CENTRO;59689-435;GNV;25/09/2023;4,885;;R$ / m³;VIBRA
NE;BA;SALVADOR;AUTO POSTO 034 LTDA;10.000.034/0001-38;AVENIDA BRASIL;1075;;CENTRO;59689-435;GASOLINA ADITIVADA;25/09/2023;5,609;4,817;R$ / litro;VIBRA
NE;BA;SALVADOR;AUTO POSTO 035 LTDA; 10000035000145 ;AVENIDA PAULISTA;3090;;CENTRO;65255-358;GASOLINA;25/09/2023;5,348;;R$ / litro;BRANCA
NE;BA;SALVADOR;AUTO POSTO 035 LTDA;10.000.035/0001-45;AVENIDA PAULISTA;3090;;CENTRO;65255-358;GNV;25/09/2023;4,685;4,313;R$ / m³;BRANCA
NE;BA;SALVADOR;AUTO POSTO 035 LTDA; 10.000.035/0001-45;AVENIDA PAULISTA;3090;;CENTRO;65255-358;GASOLINA ADITIVADA;25/09/2023;6,011;;R$ / litro;BRANCA
NE;BA;SALVADOR;AUTO POSTO 036 LTDA;10.000.036/0001-52;RUA DAS FLORES;2672;;CENTRO;18993-899;GASOLINA ADITIVADA;25/09/2023;5,909;5,356;R$ / litro;BRANCA
NE;BA;SALVADOR;AUTO POSTO 036 LTDA;10.000.036/0001-52;RUA DAS FLORES;2672;;CENTRO;18993-899;GNV;25/09/2023;4,274;;R$ / m³;BRANCA
NE;BA;FEIRA DE SANTANA;AUTO POSTO 037 LTDA; 10000037000159 ;AVENIDA BRASIL;2554;;CENTRO;29973-344;GASOLINA ADITIVADA;25/09/2023;5,746;5,063;R$ / litro;VIBRA
NE;BA;FEIRA DE SANTANA;AUTO POSTO 037 LTDA; 10.000.037/0001-59;AVENIDA BRASIL;2554;;CENTRO;29973-344;DIESEL S10;25/09/2023;6,022;5,434;R$ / litro;VIBRA
NE;BA;FEIRA DE SANTANA;AUTO POSTO 038 LTDA; 10000038000166 ;AVENIDA PAULISTA;3151;;CENTRO;58351-271;GASOLINA ADITIVADA;25/09/2023;6,010;;R$ / litro;ALESAT
NE;BA;FEIRA DE SANTANA;AUTO POSTO 038 LTDA;10.000.038/0001-66;AVENIDA PAULISTA;3151;;CENTRO;58351-271;DIESEL S10;25/09/2023;6,669;;R$ / litro;ALESAT
NE;BA;FEIRA DE SANTANA;AUTO POSTO 039 LTDA;10.000.039/0001-73;AVENIDA BRASIL;2380;;CENTRO;13365-419;DIESEL S10;25/09/2023;5,895;;R$ / litro;ALESAT
NE;BA;FEIRA DE SANTANA;AUTO POSTO 039 LTDA; 10000039000173 ;AVENIDA BRASIL;2380;;CENTRO;13365-419;GNV;25/09/2023;5,037;4,562;R$ / m³;ALESAT
NE;BA;FEIRA DE SANTANA;AUTO POSTO 039 LTDA; 10.000.039/0001-73;AVENIDA BRASIL;2380;;CENTRO;13365-419;ETANOL;25/09/2023;3,765;3,477;R$ / litro;ALESAT
NE;BA;FEIRA DE SANTANA;AUTO POSTO 040 LTDA;10.000.040/0001-80;RUA DAS FLORES;321;;CENTRO;87607-807;ETANOL;25/09/2023;3,743;3,478;R$ / litro;VIBRA
NE;BA;FEIRA DE SANTANA;AUTO POSTO 040 LTDA; 10000040000180 ;RUA DAS FLORES;321;;CENTRO;87607-807;GASOLINA;25/09/2023;5,884;;R$ / litro;VIBRA
N;AM;MANAUS;AUTO POSTO 041 LTDA; 10000041000187 ;RODOVIA BR 116;3215;;CENTRO;15383-455;ETANOL;25/09/2023;3,844;3,489;R$ / litro;ALESAT
N;AM;MANAUS;AUTO POSTO 041 LTDA;10.000.041/0001-87;RODOVIA BR 116;3215;;CENTRO;15383-455;GASOLINA;25/09/2023;5,446;4,892;R$ / litro;ALESAT
N;AM;MANAUS;AUTO POSTO 042 LTDA; 10000042000194 ;AVENIDA PAULISTA;61;;CENTRO;65057-942;DIESEL S10;25/09/2023;6,744;;R$ / litro;RAIZEN
N;AM;MANAUS;AUTO POSTO 043 LTDA; 10000043000101 ;RUA QUINZE DE NOVEMBRO;2907;;CENTRO;30052-545;GNV;25/09/2023;4,385;;R$ / m³;VIBRA
N;AM;MANAUS;AUTO POSTO 043 LTDA;10.000.043/0001-01;RUA QUINZE DE NOVEMBRO;2907;;CENTRO;30052-545;ETANOL;25/09/2023;4,318;3,974;R$ / litro;VIBRA
N;AM;MANAUS  ;AUTO POSTO 043 LTDA;10.000.043/0001-01;RUA QUINZE DE NOVEMBRO;2907;;CENTRO;30052-545;DIESEL S10;25/09/2023;6,666;6,128;R$ / litro;VIBRA
N;AM;MANAUS  ;AUTO POSTO 044 LTDA;10.000.044/0001-08;RODOVIA BR 116;3182;;CENTRO;73372-576;GNV;25/09/2023;4,566;4,065;R$ / m³;RAIZEN
N;AM;MANAUS;AUTO POSTO 044 LTDA; 10.000.044/0001-08;RODOVIA BR 116;3182;;CENTRO;73372-576;GASOLINA ADITIVADA;25/09/2023;5,812;5,132;R$ / litro;RAIZEN
SE;SP;SÃO JOSÉ DOS CAMPOS;AUTO POSTO 045 LTDA;10.000.045/0001-15;RUA DAS FLORES;3412;;CENTRO;21359-385;DIESEL S10;25/09/2023;6,628;;R$ / litro;RAIZEN
SE;SP;SÃO JOSÉ DOS CAMPOS;AUTO POSTO 045 LTDA; 10000045000115 ;RUA DAS FLORES;3412;;CENTRO;21359-385;GNV;25/09/2023;4,477;3,900;R$ / m³;RAIZEN
SE;SP;SÃO JOSÉ DOS CAMPOS;AUTO POSTO 046 LTDA;10.000.046/0001-22;AVENIDA PAULISTA;127;;CENTRO;74789-971;DIESEL S10;25/09/2023;6,317;;R$ / litro;IPIRANGA
SE;SP;SÃO JOSÉ DOS CAMPOS;AUTO POSTO 046 LTDA; 10000046000122 ;AVENIDA PAULISTA;127;;CENTRO;74789-971;GASOLINA ADITIVADA;25/09/2023;6,233;;R$ / litro;IPIRANGA
SE;SP;SÃO JOSÉ DOS CAMPOS;AUTO POSTO 047 LTDA;10.000.047/0001-29;AVENIDA PAULISTA;3277;;CENTRO;43862-448;ETANOL;25/09/2023;3,445;;R$ / litro;IPIRANGA
SE;SP;SÃO JOSÉ DOS CAMPOS;AUTO POSTO 047 LTDA;10.000.047/0001-29;AVENIDA PAULISTA;3277;;CENTRO;43862-448;GNV;25/09/2023;4,309;3,890;R$ / m³;IPIRANGA
SE;SP;SÃO JOSÉ DOS CAMPOS;AUTO POSTO 048 LTDA;10.000.048/0001-36;RUA DAS FLORES;360;;CENTRO;41635-837;GNV;25/09/2023;4,493;;R$ / m³;RAIZEN
SE;SP;SÃO JOSÉ DOS CAMPOS;AUTO POSTO 048 LTDA; 10.000.048/0001-36;RUA DAS FLORES;360;;CENTRO;41635-837;GASOLINA ADITIVADA;25/09/2023;6,012;;R$ / litro;RAIZEN
SE;RJ;NITERÓI  ;AUTO POSTO 049 LTDA; 10.000.049/0001-43;RUA QUINZE DE NOVEMBRO;2655;;CENTRO;74332-558;ETANOL;25/09/2023;3,735;3,355;R$ / litro;BRANCA
SE;RJ;NITERÓI;AUTO POSTO 049 LTDA; 10000049000143 ;RUA QUINZE DE NOVEMBRO;2655;;CENTRO;74332-558;GASOLINA ADITIVADA;25/09/2023;6,054;;R$ / litro;BRANCA
SE;RJ;NITERÓI;AUTO POSTO 050 LTDA; 10.000.050/0001-50;RUA QUINZE DE NOVEMBRO;2843;;CENTRO;41890-413;DIESEL S10;25/09/2023;6,049;5,238;R$ / litro;ALESAT
SE;RJ;NITERÓI;AUTO POSTO 050 LTDA; 10.000.050/0001-50;RUA QUINZE DE NOVEMBRO;2843;;CENTRO;41890-413;ETANOL;25/09/2023;3,793;3,502;R$ / litro;ALESAT
SE;RJ;NITERÓI;AUTO POSTO 050 LTDA;10.000.050/0001-50;RUA QUINZE DE NOVEMBRO;2843;;CENTRO;41890-413;GASOLINA ADITIVADA;25/09/2023;6,473;;R$ / litro;ALESAT
SE;RJ;NITERÓI;AUTO POSTO 051 LTDA;10.000.051/0001-57;RODOVIA BR 116;1364;;CENTRO;56112-819;ETANOL;25/09/2023;3,352;;R$ / litro;RAIZEN
SE;RJ;NITERÓI;AUTO POSTO 051 LTDA; 10.000.051/0001-57;RODOVIA BR 116;1364;;CENTRO;56112-819;GNV;25/09/2023;4,384;;R$ / m³;RAIZEN
SE;RJ;NITERÓI;AUTO POSTO 052 LTDA; 10.000.052/0001-64;AVENIDA BRASIL;2964;;CENTRO;35242-423;GNV;25/09/2023;4,648;;R$ / m³;BRANCA
SE;RJ;NITERÓI;AUTO POSTO 052 LTDA;10.000.052/0001-64;AVENIDA BRASIL;2964;;CENTRO;35242-423;GASOLINA ADITIVADA;25/09/2023;5,995;;R$ / litro;BRANCA
SE;RJ;NITERÓI;AUTO POSTO 052 LTDA; 10.000.052/0001-64;AVENIDA BRASIL;2964;;CENTRO;35242-423;GASOLINA;25/09/2023;5,472;;R$ / litro;BRANCA
