Regiao - Sigla;Estado - Sigla;Municipio;Revenda;CNPJ da Revenda;Nome da Rua;Numero Rua;Complemento;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
SE;SP;GUARULHOS;AUTO POSTO 006 LTDA; 10000006000142 ;RUA QUINZE DE NOVEMBRO;2206;;CENTRO;26361-487;GNV;27/03/2024;5,001;4,415;R$ / m³;BRANCA
SE;SP;GUARULHOS;AUTO POSTO 006 LTDA; 10000006000142 ;RUA QUINZE DE NOVEMBRO;2206;;CENTRO;26361-487;DIESEL S10;27/03/2024;6,408;;R$ / litro;BRANCA
SE;SP;GUARULHOS  ;AUTO POSTO 007 LTDA; 10.000.007/0001-49;RUA DAS FLORES;2895;;CENTRO;19116-146;GASOLINA;27/03/2024;5,865;;R$ / litro;VIBRA
SE;SP;GUARULHOS;AUTO POSTO 007 LTDA; 10000007000149 ;RUA DAS FLORES;2895;;CENTRO;19116-146;GASOLINA ADITIVADA;27/03/2024;6,474;5,569;R$ / litro;VIBRA
SE;SP;GUARULHOS  ;AUTO POSTO 007 LTDA;10.000.007/0001-49;RUA DAS FLORES;2895;;CENTRO;19116-146;GNV;27/03/2024;4,872;;R$ / m³;VIBRA
SE;SP;GUARULHOS;AUTO POSTO 008 LTDA;10.000.008/0001-56;RUA QUINZE DE NOVEMBRO;1148;;CENTRO;69429-750;ETANOL;27/03/2024;4,173;3,736;R$ / litro;IPIRANGA
SE;SP;GUARULHOS;AUTO POSTO 008 LTDA;10.000.008/0001-56;RUA QUINZE DE NOVEMBRO;1148;;CENTRO;69429-750;GNV;27/03/2024;4,441;;R$ / m³;IPIRANGA
SE;SP;CAMPINAS  ;AUTO POSTO 009 LTDA;10.000.009/0001-63;RUA DAS FLORES;2755;;CENTRO;44993-818;GASOLINA ADITIVADA;27/03/2024;6,400;5,536;R$ / litro;BRANCA
SE;SP;CAMPINAS;AUTO POSTO 009 LTDA; 10.000.009/0001-63;RUA DAS FLORES;2755;;CENTRO;44993-818;GNV;27/03/2024;4,503;;R$ / m³;BRANCA
SE;SP;CAMPINAS;AUTO POSTO 009 LTDA; 10000009000163 ;RUA DAS FLORES;2755;;CENTRO;44993-818;GASOLINA;27/03/2024;5,863;5,385;R$ / litro;BRANCA
SE;SP;CAMPINAS;AUTO POSTO 010 LTDA;10.000.010/0001-70;RUA QUINZE DE NOVEMBRO;1564;;CENTRO;45382-755;ETANOL;27/03/2024;3,810;3,368;R$ / litro;ALESAT
SE;SP;CAMPINAS;AUTO POSTO 010 LTDA;10.000.010/0001-70;RUA QUINZE DE NOVEMBRO;1564;;CENTRO;45382-755;GASOLINA;27/03/2024;5,577;4,821;R$ / litro;ALESAT
SE;SP;CAMPINAS;AUTO POSTO 011 LTDA; 10.000.011/0001-77;RUA DAS FLORES;3376;;CENTRO;14207-924;ETANOL;27/03/2024;4,405;3,795;R$ / litro;IPIRANGA
SE;SP;CAMPINAS;AUTO POSTO 011 LTDA;10.000.011/0001-77;RUA DAS FLORES;3376;;CENTRO;14207-924;GASOLINA;27/03/2024;6,208;;R$ / litro;IPIRANGA
SE;SP;CAMPINAS;AUTO POSTO 011 LTDA; 10000011000177 ;RUA DAS FLORES;3376;;CENTRO;14207-924;DIESEL S10;27/03/2024;6,537;5,852;R$ / litro;IPIRANGA
SE;SP;CAMPINAS;AUTO POSTO 012 LTDA; 10.000.012/0001-84;RODOVIA BR 116;3599;;CENTRO;51245-317;DIESEL S10;27/03/2024;6,009;;R$ / litro;RAIZEN
SE;SP;CAMPINAS;AUTO POSTO 012 LTDA;10.000.012/0001-84;RODOVIA BR 116;3599;;CENTRO;51245-317;GASOLINA ADITIVADA;27/03/2024;6,428;;R$ / litro;RAIZEN
SE;SP;CAMPINAS;AUTO POSTO 012 LTDA; 10.000.012/0001-84;RODOVIA BR 116;3599;;CENTRO;51245-317;GNV;27/03/2024;4,839;4,409;R$ / m³;RAIZEN
SE;RJ;RIO DE JANEIRO;AUTO POSTO 013 LTDA; 10000013000191 ;RUA DAS FLORES;1020;;CENTRO;83579-651;GNV;27/03/2024;4,575;4,138;R$ / m³;IPIRANGA
SE;RJ;RIO DE JANEIRO;AUTO POSTO 013 LTDA; 10.000.013/0001-91;RUA DAS FLORES;1020;;CENTRO;83579-651;DIESEL S10;27/03/2024;5,961;;R$ / litro;IPIRANGA
SE;RJ;RIO DE JANEIRO;AUTO POSTO 013 LTDA; 10000013000191 ;RUA DAS FLORES;1020;;CENTRO;83579-651;ETANOL;27/03/2024;3,204;2,961;R$ / litro;IPIRANGA
SE;RJ;RIO DE JANEIRO;AUTO POSTO 014 LTDA; 10.000.014/0001-98;RUA QUINZE DE NOVEMBRO;1492;;CENTRO;38746-241;GASOLINA;27/03/2024;5,862;;R$ / litro;ALESAT
SE;RJ;RIO DE JANEIRO;AUTO POSTO 014 LTDA; 10000014000198 ;RUA QUINZE DE NOVEMBRO;1492;;CENTRO;38746-241;GNV;27/03/2024;4,795;;R$ / m³;ALESAT
SE;RJ;RIO DE JANEIRO;AUTO POSTO 014 LTDA;10.000.014/0001-98;RUA QUINZE DE NOVEMBRO;1492;;CENTRO;38746-241;DIESEL S10;27/03/2024;5,935;;R$ / litro;ALESAT
SE;RJ;RIO DE JANEIRO  ;AUTO POSTO 015 LTDA; 10.000.015/0001-05;RUA DAS FLORES;2580;;CENTRO;30969-911;GASOLINA;27/03/2024;5,440;4,933;R$ / litro;RAIZEN
SE;RJ;RIO DE JANEIRO  ;AUTO POSTO 015 LTDA; 10.000.015/0001-05;RUA DAS FLORES;2580;;CENTRO;30969-911;DIESEL S10;27/03/2024;6,113;5,256;R$ / litro;RAIZEN
SE;RJ;RIO DE JANEIRO;AUTO POSTO 015 LTDA; 10.000.015/0001-05;RUA DAS FLORES;2580;;CENTRO;30969-911;GASOLINA ADITIVADA;27/03/2024;6,475;5,762;R$ / litro;RAIZEN
SE;RJ;RIO DE JANEIRO;AUTO POSTO 016 LTDA; 10000016000112 ;RODOVIA BR 116;1927;;CENTRO;79352-357;GASOLINA;27/03/2024;5,523;;R$ / litro;ALESAT
SE;RJ;rio de janeiro;AUTO POSTO 016 LTDA; 10.000.016/0001-12;RODOVIA BR 116;1927;;CENTRO;79352-357;ETANOL;27/03/2024;3,487;;R$ / litro;ALESAT
SE;MG;BELO HORIZONTE;AUTO POSTO 017 LTDA;10.000.017/0001-19;AVENIDA PAULISTA;466;;CENTRO;48469-545;GASOLINA;27/03/2024;5,607;5,049;R$ / litro;VIBRA
SE;MG;BELO HORIZONTE;AUTO POSTO 017 LTDA; 10000017000119 ;AVENIDA PAULISTA;466;;CENTRO;48469-545;ETANOL;27/03/2024;3,780;3,463;R$ / litro;VIBRA
SE;MG;BELO HORIZONTE;AUTO POSTO 017 LTDA;10.000.017/0001-19;AVENIDA PAULISTA;466;;CENTRO;48469-545;DIESEL S10;27/03/2024;6,613;5,921;R$ / litro;VIBRA
SE;MG;BELO HORIZONTE;AUTO POSTO 018 LTDA; 10.000.018/0001-26;RUA DAS FLORES;2089;;CENTRO;23947-991;GNV;27/03/2024;4,405;;R$ / m³;IPIRANGA
SE;MG;BELO HORIZONTE;AUTO POSTO 018 LTDA; 10.000.018/0001-26;RUA DAS FLORES;2089;;CENTRO;23947-991;GASOLINA ADITIVADA;27/03/2024;5,904;;R$ / litro;IPIRANGA
SE;MG;BELO HORIZONTE;AUTO POSTO 018 LTDA;10.000.018/0001-26;RUA DAS FLORES;2089;;CENTRO;23947-991;GASOLINA;27/03/2024;5,710;;R$ / litro;IPIRANGA
SE;MG;BELO HORIZONTE;AUTO POSTO 019 LTDA; 10000019000133 ;AVENIDA PAULISTA;3133;;CENTRO;31174-652;GNV;27/03/2024;4,368;;R$ / m³;ALESAT
SE;MG;BELO HORIZONTE;AUTO POSTO 019 LTDA; 10.000.019/0001-33;AVENIDA PAULISTA;3133;;CENTRO;31174-652;ETANOL;27/03/2024;3,523;3,033;R$ / litro;ALESAT
SE;MG;BELO HORIZONTE;AUTO POSTO 020 LTDA;10.000.020/0001-40;RUA QUINZE DE NOVEMBRO;89;;CENTRO;24662-471;GASOLINA;27/03/2024;6,055;;R$ / litro;IPIRANGA
SE;MG;BELO HORIZONTE  ;AUTO POSTO 020 LTDA; 10.000.020/0001-40;RUA QUINZE DE NOVEMBRO;89;;CENTRO;24662-471;GASOLINA ADITIVADA;27/03/2024;6,030;;R$ / litro;IPIRANGA
SE;MG;UBERLANDIA;AUTO POSTO 021 LTDA; 10.000.021/0001-47;RODOVIA BR 116;3888;;CENTRO;20322-187;GNV;27/03/2024;4,429;4,118;R$ / m³;RAIZEN
SE;MG;UBERLANDIA;AUTO POSTO 021 LTDA;10.000.021/0001-47;RODOVIA BR 116;3888;;CENTRO;20322-187;GASOLINA ADITIVADA;27/03/2024;6,480;;R$ / litro;RAIZEN
SE;MG;UBERLANDIA;AUTO POSTO 022 LTDA;10.000.022/0001-54;RUA DAS FLORES;2712;;CENTRO;72296-662;GNV;27/03/2024;4,907;4,394;R$ / m³;VIBRA
SE;MG;UBERLANDIA;AUTO POSTO 022 LTDA; 10.000.022/0001-54;RUA DAS FLORES;2712;;CENTRO;72296-662;DIESEL S10;27/03/2024;6,298;5,777;R$ / litro;VIBRA
SE;MG;UBERLANDIA;AUTO POSTO 022 LTDA;10.000.022/0001-54;RUA DAS FLORES;2712;;CENTRO;72296-662;GASOLINA;27/03/2024;5,750;4,865;R$ / litro;VIBRA
SE;MG;UBERLANDIA;AUTO POSTO 023 LTDA;10.000.023/0001-61;RODOVIA BR 116;3103;;CENTRO;36365-830;ETANOL;27/03/2024;3,575;;R$ / litro;IPIRANGA
SE;MG;UBERLANDIA;AUTO POSTO 023 LTDA;10.000.023/0001-61;RODOVIA BR 116;3103;;CENTRO;36365-830;DIESEL S10;27/03/2024;6,689;6,048;R$ / litro;IPIRANGA
SE;MG;UBERLANDIA;AUTO POSTO 024 LTDA;10.000.024/0001-68;RUA QUINZE DE NOVEMBRO;505;;CENTRO;42493-330;GASOLINA;27/03/2024;5,887;;R$ / litro;BRANCA
SE;MG;UBERLANDIA;AUTO POSTO 024 LTDA;10.000.024/0001-68;RUA QUINZE DE NOVEMBRO;505;;CENTRO;42493-330;GASOLINA ADITIVADA;27/03/2024;5,718;;R$ / litro;BRANCA
SE;MG;UBERLANDIA  ;AUTO POSTO 024 LTDA;10.000.024/0001-68;RUA QUINZE DE NOVEMBRO;505;;CENTRO;42493-330;ETANOL;27/03/2024;3,851;;R$ / litro;BRANCA
S;RS;PORTO ALEGRE;AUTO POSTO 025 LTDA; 10000025000175 ;RUA DAS FLORES;39;;CENTRO;19305-824;GASOLINA;27/03/2024;5,472;5,021;R$ / litro;BRANCA
S;RS;PORTO ALEGRE;AUTO POSTO 025 LTDA; 10.000.025/0001-75;RUA DAS FLORES;39;;CENTRO;19305-824;GNV;27/03/2024;4,662;;R$ / m³;BRANCA
S;RS;PORTO ALEGRE;AUTO POSTO 026 LTDA;10.000.026/0001-82;AVENIDA PAULISTA;300;;CENTRO;77391-343;DIESEL S10;27/03/2024;6,504;;R$ / litro;IPIRANGA
S;RS;PORTO ALEGRE  ;AUTO POSTO 026 LTDA; 10.000.026/0001-82;AVENIDA PAULISTA;300;;CENTRO;77391-343;ETANOL;27/03/2024;3,915;;R$ / litro;IPIRANGA
S;RS;PORTO ALEGRE;AUTO POSTO 027 LTDA; 10.000.027/0001-89;RUA DAS FLORES;2972;;CENTRO;84847-690;DIESEL S10;27/03/2024;6,665;;R$ / litro;RAIZEN
S;RS;PORTO ALEGRE;AUTO POSTO 027 LTDA; 10.000.027/0001-89;RUA DAS FLORES;2972;;CENTRO;84847-690;GNV;27/03/2024;4,723;;R$ / m³;RAIZEN
S;RS;PORTO ALEGRE;AUTO POSTO 028 LTDA;10.000.028/0001-96;RUA DAS FLORES;396;;CENTRO;22704-774;DIESEL S10;27/03/2024;6,028;;R$ / litro;RAIZEN
S;RS;PORTO ALEGRE;AUTO POSTO 028 LTDA; 10000028000196 ;RUA DAS FLORES;396;;CENTRO;22704-774;GNV;27/03/2024;4,583;3,860;R$ / m³;RAIZEN
S;RS;PORTO ALEGRE;AUTO POSTO 028 LTDA;10.000.028/0001-96;RUA DAS FLORES;396;;CENTRO;22704-774;GASOLINA ADITIVADA;27/03/2024;6,029;;R$ / litro;RAIZEN
S;RS;CAXIAS DO SUL;AUTO POSTO 029 LTDA;10.000.029/0001-03;AVENIDA BRASIL;2768;;CENTRO;22899-162;ETANOL;27/03/2024;4,044;3,486;R$ / litro;RAIZEN
S;RS;CAXIAS DO SUL;AUTO POSTO 029 LTDA; 10000029000103 ;AVENIDA BRASIL;2768;;CENTRO;22899-162;DIESEL S10;27/03/2024;6,239;;R$ / litro;RAIZEN
S;RS;CAXIAS DO SUL;AUTO POSTO 030 LTDA;10.000.030/0001-10;RUA DAS FLORES;789;;CENTRO;80292-559;GASOLINA ADITIVADA;27/03/2024;6,007;5,558;R$ / litro;VIBRA
S;RS;CAXIAS DO SUL;AUTO POSTO 030 LTDA; 10.000.030/0001-10;RUA DAS FLORES;789;;CENTRO;80292-559;ETANOL;27/03/2024;3,686;3,398;R$ / litro;VIBRA
S;RS;CAXIAS DO SUL;AUTO POSTO 030 LTDA;10.000.030/0001-10;RUA DAS FLORES;789;;CENTRO;80292-559;GNV;27/03/2024;4,798;4,252;R$ / m³;VIBRA
S;RS;CAXIAS DO SUL;AUTO POSTO 031 LTDA; 10000031000117 ;RUA DAS FLORES;3591;;CENTRO;19880-553;GASOLINA;27/03/2024;5,375;4,665;R$ / litro;ALESAT
S;RS;CAXIAS DO SUL  ;AUTO POSTO 031 LTDA; 10.000.031/0001-17;RUA DAS FLORES;3591;;CENTRO;19880-553;GNV;27/03/2024;4,260;;R$ / m³;ALESAT
S;RS;CAXIAS DO SUL;AUTO POSTO 032 LTDA; 10000032000124 ;AVENIDA BRASIL;3804;;CENTRO;40982-270;DIESEL S10;27/03/2024;6,244;;R$ / litro;RAIZEN
S;RS;CAXIAS DO SUL;AUTO POSTO 032 LTDA; 10.000.032/0001-24;AVENIDA BRASIL;3804;;CENTRO;40982-270;GASOLINA ADITIVADA;27/03/2024;5,955;;R$ / litro;RAIZEN
S;RS;CAXIAS DO SUL;AUTO POSTO 032 LTDA; 10000032000124 ;AVENIDA BRASIL;3804;;CENTRO;40982-270;GNV;27/03/2024;4,633;;R$ / m³;RAIZEN
NE;BA;SALVADOR;AUTO POSTO 033 LTDA;10.000.033/0001-31;AVENIDA BRASIL;684;;CENTRO;59672-102;DIESEL S10;27/03/2024;6,899;6,307;R$ / litro;RAIZEN
NE;BA;SALVADOR;AUTO POSTO 033 LTDA; 10.000.033/0001-31;AVENIDA BRASIL;684;;CENTRO;59672-102;ETANOL;27/03/2024;3,387;;R$ / litro;RAIZEN
NE;BA;SALVADOR;AUTO POSTO 033 LTDA; 10.000.033/0001-31;AVENIDA BRASIL;684;;CENTRO;59672-102;GASOLINA ADITIVADA;27/03/2024;5,984;5,190;R$ / litro;RAIZEN
NE;BA;SALVADOR;AUTO POSTO 034 LTDA;10.000.034/0001-38;RODOVIA BR 116;2721;;CENTRO;73788-258;GASOLINA ADITIVADA;27/03/2024;6,009;;R$ / litro;VIBRA
NE;BA;SALVADOR;AUTO POSTO 034 LTDA; 10.000.034/0001-38;RODOVIA BR 116;2721;;CENTRO;73788-258;GASOLINA;27/03/2024;6,389;5,937;R$ / litro;VIBRA
NE;BA;SALVADOR  ;AUTO POSTO 034 LTDA;10.000.034/0001-38;RODOVIA BR 116;2721;;CENTRO;73788-258;ETANOL;27/03/2024;4,402;;R$ / litro;VIBRA
NE;BA;SALVADOR;AUTO POSTO 035 LTDA; 10.000.035/0001-45;RODOVIA BR 116;259;;CENTRO;51104-158;GASOLINA ADITIVADA;27/03/2024;6,486;;R$ / litro;BRANCA
NE;BA;SALVADOR;AUTO POSTO 035 LTDA; 10.000.035/0001-45;RODOVIA BR 116;259;;CENTRO;51104-158;GASOLINA;27/03/2024;5,995;5,120;R$ / litro;BRANCA
NE;BA;SALVADOR;AUTO POSTO 036 LTDA; 10.000.036/0001-52;RODOVIA BR 116;338;;CENTRO;34356-170;GASOLINA ADITIVADA;27/03/2024;6,437;;R$ / litro;ALESAT
NE;BA;SALVADOR;AUTO POSTO 036 LTDA; 10000036000152 ;RODOVIA BR 116;338;;CENTRO;34356-170;DIESEL S10;27/03/2024;6,332;5,609;R$ / litro;ALESAT
NE;BA;FEIRA DE SANTANA;AUTO POSTO 037 LTDA; 10000037000159 ;AVENIDA BRASIL;3866;;CENTRO;84668-352;GASOLINA;27/03/2024;5,356;;R$ / litro;ALESAT
NE;BA;FEIRA DE SANTANA;AUTO POSTO 037 LTDA;10.000.037/0001-59;AVENIDA BRASIL;3866;;CENTRO;84668-352;GNV;27/03/2024;4,755;;R$ / m³;ALESAT
NE;BA;FEIRA DE SANTANA;AUTO POSTO 037 LTDA; 10000037000159 ;AVENIDA BRASIL;3866;;CENTRO;84668-352;GASOLINA ADITIVADA;27/03/2024;6,546;;R$ / litro;ALESAT
NE;BA;FEIRA DE SANTANA;AUTO POSTO 038 LTDA; 10000038000166 ;RODOVIA BR 116;2325;;CENTRO;78522-423;ETANOL;27/03/2024;4,165;;R$ / litro;IPIRANGA
NE;BA;feira de santana;AUTO POSTO 038 LTDA;10.000.038/0001-66;RODOVIA BR 116;2325;;CENTRO;78522-423;GASOLINA ADITIVADA;27/03/2024;6,402;;R$ / litro;IPIRANGA
NE;BA;FEIRA DE SANTANA;AUTO POSTO 039 LTDA; 10000039000173 ;AVENIDA PAULISTA;1631;;CENTRO;27154-787;GASOLINA;27/03/2024;5,820;5,380;R$ / litro;IPIRANGA
NE;BA;FEIRA DE SANTANA;AUTO POSTO 039 LTDA; 10000039000173 ;AVENIDA PAULISTA;1631;;CENTRO;27154-787;DIESEL S10;27/03/2024;6,821;5,861;R$ / litro;IPIRANGA
NE;BA;FEIRA DE SANTANA;AUTO POSTO 040 LTDA;10.000.040/0001-80;RUA QUINZE DE NOVEMBRO;2554;;CENTRO;83792-202;GASOLINA ADITIVADA;27/03/2024;6,222;5,316;R$ / litro;BRANCA
NE;BA;FEIRA DE SANTANA;AUTO POSTO 040 LTDA;10.000.040/0001-80;RUA QUINZE DE NOVEMBRO;2554;;CENTRO;83792-202;ETANOL;27/03/2024;3,331;3,019;R$ / litro;BRANCA
NE;BA;FEIRA DE SANTANA;AUTO POSTO 040 LTDA;10.000.040/0001-80;RUA QUINZE DE NOVEMBRO;2554;;CENTRO;83792-202;GASOLINA;27/03/2024;6,328;;R$ / litro;BRANCA
N;AM;MANAUS;AUTO POSTO 041 LTDA;10.000.041/0001-87;AVENIDA PAULISTA;3618;;CENTRO;19016-350;GASOLINA ADITIVADA;27/03/2024;5,552;4,730;R$ / litro;IPIRANGA
N;AM;MANAUS;AUTO POSTO 041 LTDA; 10.000.041/0001-87;AVENIDA PAULISTA;3618;;CENTRO;19016-350;DIESEL S10;27/03/2024;6,533;5,585;R$ / litro;IPIRANGA
N;AM;MANAUS;AUTO POSTO 041 LTDA;10.000.041/0001-87;AVENIDA PAULISTA;3618;;CENTRO;19016-350;ETANOL;27/03/2024;4,485;;R$ / litro;IPIRANGA
N;AM;MANAUS;AUTO POSTO 042 LTDA;10.000.042/0001-94;AVENIDA PAULISTA;2515;;CENTRO;79329-108;GASOLINA;27/03/2024;6,287;;R$ / litro;ALESAT
N;AM;MANAUS;AUTO POSTO 042 LTDA; 10.000.042/0001-94;AVENIDA PAULISTA;2515;;CENTRO;79329-108;GASOLINA ADITIVADA;27/03/2024;6,227;;R$ / litro;ALESAT
N;AM;MANAUS;AUTO POSTO 042 LTDA;10.000.042/0001-94;AVENIDA PAULISTA;2515;;CENTRO;79329-108;DIESEL S10;27/03/2024;6,309;;R$ / litro;ALESAT
N;AM;MANAUS;AUTO POSTO 043 LTDA;10.000.043/0001-01;AVENIDA BRASIL;3654;;CENTRO;24029-860;ETANOL;27/03/2024;3,845;3,328;R$ / litro;ALESAT
N;AM;MANAUS;AUTO POSTO 043 LTDA;10.000.043/0001-01;AVENIDA BRASIL;3654;;CENTRO;24029-860;GNV;27/03/2024;4,895;;R$ / m³;ALESAT
N;AM;MANAUS;AUTO POSTO 044 LTDA; 10.000.044/0001-08;RODOVIA BR 116;872;;CENTRO;54942-308;DIESEL S10;27/03/2024;6,519;;R$ / litro;IPIRANGA
N;AM;MANAUS;AUTO POSTO 044 LTDA; 10.000.044/0001-08;RODOVIA BR 116;872;;CENTRO;54942-308;ETANOL;27/03/2024;4,066;3,584;R$ / litro;IPIRANGA
N;AM;MANAUS  ;AUTO POSTO 044 LTDA; 10.000.044/0001-08;RODOVIA BR 116;872;;CENTRO;54942-308;GASOLINA;27/03/2024;5,439;;R$ / litro;IPIRANGA
SE;SP;SAO PAULO;AUTO POSTO 001 LTDA; 10.000.001/0001-07;AVENIDA BRASIL;112;;CENTRO;46048-350;GASOLINA;10/04/2024;5,937;;R$ / litro;VIBRA
SE;SP;SAO PAULO;AUTO POSTO 001 LTDA; 10.000.001/0001-07;AVENIDA BRASIL;112;;CENTRO;46048-350;GNV;10/04/2024;5,137;4,534;R$ / m³;VIBRA
SE;SP;SAO PAULO;AUTO POSTO 002 LTDA;10.000.002/0001-14;RODOVIA BR 116;1738;;CENTRO;14165-130;GASOLINA;10/04/2024;5,354;;R$ / litro;BRANCA
SE;SP;SAO PAULO;AUTO POSTO 003 LTDA; 10000003000121 ;RODOVIA BR 116;824;;CENTRO;81426-529;GNV;10/04/2024;4,664;;R$ / m³;VIBRA
SE;SP;SAO PAULO;AUTO POSTO 003 LTDA; 10000003000121 ;RODOVIA BR 116;824;;CENTRO;81426-529;ETANOL;10/04/2024;3,373;3,127;R$ / litro;VIBRA
SE;SP;SAO PAULO;AUTO POSTO 003 LTDA;10.000.003/0001-21;RODOVIA BR 116;824;;CENTRO;81426-529;GASOLINA;10/04/2024;5,308;;R$ / litro;VIBRA
SE;SP;SAO PAULO;AUTO POSTO 004 LTDA; 10000004000128 ;RUA DAS FLORES;2869;;CENTRO;65392-448;GASOLINA ADITIVADA;10/04/2024;6,513;5,496;R$ / litro;IPIRANGA
SE;SP;SAO PAULO;AUTO POSTO 004 LTDA; 10000004000128 ;RUA DAS FLORES;2869;;CENTRO;65392-448;ETANOL;10/04/2024;4,444;;R$ / litro;IPIRANGA
SE;SP;GUARULHOS;AUTO POSTO 005 LTDA;10.000.005/0001-35;AVENIDA BRASIL;389;;CENTRO;59797-199;GNV;10/04/2024;4,832;;R$ / m³;IPIRANGA
SE;SP;GUARULHOS;AUTO POSTO 005 LTDA;10.000.005/0001-35;AVENIDA BRASIL;389;;CENTRO;59797-199;ETANOL;10/04/2024;3,336;;R$ / litro;IPIRANGA
SE;SP;GUARULHOS;AUTO POSTO 005 LTDA;10.000.005/0001-35;AVENIDA BRASIL;389;;CENTRO;59797-199;GASOLINA;10/04/2024;5,666;;R$ / litro;IPIRANGA
SE;SP;GUARULHOS;AUTO POSTO 006 LTDA; 10000006000142 ;RUA QUINZE DE NOVEMBRO;2206;;CENTRO;26361-487;ETANOL;10/04/2024;4,356;;R$ / litro;BRANCA
SE;SP;GUARULHOS;AUTO POSTO 006 LTDA; 10000006000142 ;RUA QUINZE DE NOVEMBRO;2206;;CENTRO;26361-487;GNV;10/04/2024;4,970;;R$ / m³;BRANCA
SE;SP;GUARULHOS;AUTO POSTO 007 LTDA; 10.000.007/0001-49;RUA DAS FLORES;2895;;CENTRO;19116-146;GASOLINA;10/04/2024;5,893;;R$ / litro;VIBRA
SE;SP;GUARULHOS;AUTO POSTO 007 LTDA;10.000.007/0001-49;RUA DAS FLORES;2895;;CENTRO;19116-146;GNV;10/04/2024;4,675;;R$ / m³;VIBRA
SE;SP;GUARULHOS;AUTO POSTO 008 LTDA;10.000.008/0001-56;RUA QUINZE DE NOVEMBRO;1148;;CENTRO;69429-750;ETANOL;10/04/2024;4,400;;R$ / litro;IPIRANGA
SE;SP;GUARULHOS;AUTO POSTO 008 LTDA;10.000.008/0001-56;RUA QUINZE DE NOVEMBRO;1148;;CENTRO;69429-750;GNV;10/04/2024;5,017;;R$ / m³;IPIRANGA
SE;SP;CAMPINAS;AUTO POSTO 009 LTDA;10.000.009/0001-63;RUA DAS FLORES;2755;;CENTRO;44993-818;GASOLINA ADITIVADA;10/04/2024;6,134;5,678;R$ / litro;BRANCA
SE;SP;CAMPINAS;AUTO POSTO 009 LTDA; 10000009000163 ;RUA DAS FLORES;2755;;CENTRO;44993-818;GNV;10/04/2024;4,248;3,875;R$ / m³;BRANCA
SE;SP;CAMPINAS;AUTO POSTO 009 LTDA; 10000009000163 ;RUA DAS FLORES;2755;;CENTRO;44993-818;GASOLINA;10/04/2024;5,318;;R$ / litro;BRANCA
SE;SP;CAMPINAS;AUTO POSTO 010 LTDA; 10.000.010/0001-70;RUA QUINZE DE NOVEMBRO;1564;;CENTRO;45382-755;ETANOL;10/04/2024;4,200;;R$ / litro;ALESAT
SE;SP;CAMPINAS;AUTO POSTO 010 LTDA; 10.000.010/0001-70;RUA QUINZE DE NOVEMBRO;1564;;CENTRO;45382-755;GASOLINA;10/04/2024;6,158;;R$ / litro;ALESAT
SE;SP;CAMPINAS;AUTO POSTO 011 LTDA; 10.000.011/0001-77;RUA DAS FLORES;3376;;CENTRO;14207-924;ETANOL;10/04/2024;3,430;;R$ / litro;IPIRANGA
SE;SP;CAMPINAS;AUTO POSTO 011 LTDA;10.000.011/0001-77;RUA DAS FLORES;3376;;CENTRO;14207-924;DIESEL S10;10/04/2024;6,841;5,826;R$ / litro;IPIRANGA
SE;SP;CAMPINAS;AUTO POSTO 012 LTDA; 10.000.012/0001-84;RODOVIA BR 116;3599;;CENTRO;51245-317;DIESEL S10;10/04/2024;6,539;;R$ / litro;RAIZEN
SE;SP;CAMPINAS;AUTO POSTO 012 LTDA;10.000.012/0001-84;RODOVIA BR 116;3599;;CENTRO;51245-317;GASOLINA ADITIVADA;10/04/2024;5,948;;R$ / litro;RAIZEN
SE;SP;CAMPINAS;AUTO POSTO 012 LTDA;10.000.012/0001-84;RODOVIA BR 116;3599;;CENTRO;51245-317;GNV;10/04/2024;4,276;3,639;R$ / m³;RAIZEN
SE;RJ;RIO DE JANEIRO;AUTO POSTO 013 LTDA;10.000.013/0001-91;RUA DAS FLORES;1020;;CENTRO;83579-651;GNV;10/04/2024;4,979;;R$ / m³;IPIRANGA
SE;RJ;RIO DE JANEIRO;AUTO POSTO 013 LTDA;10.000.013/0001-91;RUA DAS FLORES;1020;;CENTRO;83579-651;DIESEL S10;10/04/2024;6,641;5,878;R$ / litro;IPIRANGA
SE;RJ;RIO DE JANEIRO;AUTO POSTO 013 LTDA;10.000.013/0001-91;RUA DAS FLORES;1020;;CENTRO;83579-651;ETANOL;10/04/2024;3,826;;R$ / litro;IPIRANGA
SE;RJ;RIO DE JANEIRO;AUTO POSTO 014 LTDA;10.000.014/0001-98;RUA QUINZE DE NOVEMBRO;1492;;CENTRO;38746-241;GASOLINA;10/04/2024;5,689;4,876;R$ / litro;ALESAT
SE;RJ;RIO DE JANEIRO;AUTO POSTO 014 LTDA;10.000.014/0001-98;RUA QUINZE DE NOVEMBRO;1492;;CENTRO;38746-241;GNV;10/04/2024;5,192;4,521;R$ / m³;ALESAT
SE;RJ;RIO DE JANEIRO;AUTO POSTO 014 LTDA;10.000.014/0001-98;RUA QUINZE DE NOVEMBRO;1492;;CENTRO;38746-241;DIESEL S10;10/04/2024;6,327;;R$ / litro;ALESAT
